Id;NombreEstacion;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
19754;PORTOVIEJO;Picoza;-804.601;-10.382;2504;2010;70,9;120,1;28;23;30;40;66,8;3;32,4;1,1;5,9
19755;PORTOVIEJO;Portoviejo;-804.596;-10.383;2504;2011;55,5;156,9;23;19;15;46;24,5;3,3;37,5;16,7;5,9
19756;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2504;2012;197;167,3;29;18;27;40;0;3,6;8,9;63,8;5,7
19757;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2504;2013;50,1;157;22;17;29;50;4;3,8;1,2;29,8;6,2
19758;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2504;2014;109,6;122,8;18;16;27;46;0;2,8;48,3;79,7;6,1
19759;PORTOVIEJO;Portoviejo;-804.596;-10.383;2504;2015;56,8;60,8;31;16;35;28;5,7;0;0;59,6;5,7
19760;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2504;2016;108,9;42,2;19;17;22;51;3,1;;;;6,2
19761;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2504;2017;;;30;20;26;25;0;0;2,2;17,6;6,1
19762;PORTOVIEJO;San Pablo;-804.604;-10.385;6;1986;0;65,5;31;20;25;39;0;10,7;4,1;5,5;5,8
19763;PORTOVIEJO;Andres de Vera;-804.596;-10.378;6;1987;87,9;520,1;27;20;22;45;4,1;4,8;8,5;1,1;5,9
19764;PORTOVIEJO;Colon;-804.598;-10.38;6;1988;4,3;25,8;26;24;32;44;0,7;3,1;8,6;5,7;6
19765;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;6;1989;16,7;14,8;25;19;35;34;0;0;0;0;5,9
19766;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;6;1990;0;0;19;18;32;50;7;5,9;4,6;5,4;5,8
19767;PORTOVIEJO;Picoza;-804.601;-10.382;6;1991;14,6;302,5;25;19;34;29;0;0;;0;5,6
19768;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;6;1992;210,7;156,7;21;17;13;37;0,8;1,3;5,3;13,5;5,8
19769;PORTOVIEJO;Colon;-804.598;-10.38;6;1993;0;;26;22;12;32;0;0;0;0;5,9
19770;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;205;1986;12;67,7;29;17;25;34;5,7;19,5;7;5,3;5,6
19771;PORTOVIEJO;Colon;-804.598;-10.38;205;1987;70,6;379,7;23;20;15;49;20,1;22,3;14,6;5,3;5,7
19772;PORTOVIEJO;12 de Marzo;-804.597;-10.379;205;1988;14,3;8,3;18;16;15;32;9,8;7,4;13,9;9,9;5,8
19773;PORTOVIEJO;Andres de Vera;-804.596;-10.378;205;1989;17,1;7,1;23;16;12;30;8,9;13,7;5,4;9;5,7
19774;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;205;1990;8,9;176,2;19;20;25;43;4,9;8,9;14,3;7,6;5,9
19775;PORTOVIEJO;Andres de Vera;-804.596;-10.378;205;1991;16,3;99,2;30;24;21;41;0;0;;0;5,5
19776;PORTOVIEJO;Colon;-804.598;-10.38;205;1992;0;;29;19;24;36;3,1;15,5;7,7;9,5;5,6
19777;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;205;1993;61,3;140,2;23;23;35;25;0;0;0;0;6
19778;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1988;0;0;20;21;16;40;0,1;0;0,1;0;5,5
19779;PORTOVIEJO;Picoza;-804.601;-10.382;5;1989;24,1;399,2;35;19;28;52;0;0;0;0;6,1
19780;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;5;1990;0;0,7;18;16;34;54;0;0;0;0,3;5,9
19781;PORTOVIEJO;Picoza;-804.601;-10.382;5;1991;16,5;5,6;33;22;22;54;0;0,3;2;0,3;6,1
19782;PORTOVIEJO;12 de Marzo;-804.597;-10.379;5;1992;6,7;150,9;26;24;17;49;0;0;0;0;6,2
19783;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1993;0,1;156,1;20;20;16;52;0;0;0;0;5,5
19784;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1995;9,3;158,7;17;20;23;45;0;0,2;0,2;2;5,7
19785;PORTOVIEJO;Portoviejo;-804.596;-10.383;5;1996;3,7;25,6;35;24;20;33;0,1;0;0,2;0,2;5,7
19786;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1997;6,5;32,9;25;17;17;41;0,1;0,2;2,7;1;6,1
19787;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1998;413,7;438,5;20;23;22;34;0,2;0,3;0,2;0,1;5,8
19788;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;5;1999;0,6;193,4;26;16;35;45;0;0,1;0,1;0,5;5,8
19789;PORTOVIEJO;Colon;-804.598;-10.38;5;2010;7,5;67,7;20;18;32;41;2,9;0;0,1;0;5,9
19790;PORTOVIEJO;Portoviejo;-804.596;-10.383;5;2011;13;10,7;30;21;27;49;2;1,5;0;0,2;5,7
19791;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3;1986;0;0;17;16;12;46;0;0;0;6,8;5,6
19792;PORTOVIEJO;12 de Marzo;-804.597;-10.379;3;1987;164,3;432,3;31;17;29;29;0,2;34;0;5;5,5
19793;PORTOVIEJO;Portoviejo;-804.596;-10.383;3;1988;166,3;97,2;26;22;21;34;2,2;2,5;4,3;0;6
19794;PORTOVIEJO;18 de Octubre;-804.599;-10.377;0;1988;0;0;31;18;32;32;0;0;0,6;0;5,8
19795;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;0;1989;0,4;0,6;19;20;31;51;0;0;0;0;6,2
19796;PORTOVIEJO;18 de Octubre;-804.599;-10.377;0;1990;0;0;23;18;32;40;0;0;0,3;0;6
19797;PORTOVIEJO;San Pablo;-804.604;-10.385;0;1991;0;;33;21;19;51;0;0;;0;6,2
19798;PORTOVIEJO;Picoza;-804.601;-10.382;0;1992;1,4;;33;21;30;39;0;0;0;0,1;5,7
19799;PORTOVIEJO;Andres de Vera;-804.596;-10.378;0;1993;0;;28;22;28;32;0;0;0;0;6,1
19800;PORTOVIEJO;Picoza;-804.601;-10.382;12;1996;255,9;301,6;18;20;17;46;;;;;5,9
19801;PORTOVIEJO;Picoza;-804.601;-10.382;12;1998;;;23;21;23;43;5,4;0;0;;5,7
19802;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;2005;17,9;56,1;23;23;35;43;0;0;0;0;5,6
19803;PORTOVIEJO;Picoza;-804.601;-10.382;12;2006;224,5;;24;16;19;53;0;0,9;0;0;6,1
19804;PORTOVIEJO;Picoza;-804.601;-10.382;12;2007;229,7;120,9;20;23;35;29;1,9;0;0;1,5;6
19805;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;2008;463,7;474,5;24;23;27;32;0;0;2,9;1,4;5,9
19806;PORTOVIEJO;Colon;-804.598;-10.38;12;2009;374,9;344,5;35;17;12;48;2,1;0;0;0;5,5
19807;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;12;2010;;439;24;22;25;32;0;0;0;0;5,9
19808;PORTOVIEJO;18 de Octubre;-804.599;-10.377;12;2011;154;282;25;19;29;25;17,4;0;0;0,3;5,7
19809;PORTOVIEJO;Portoviejo;-804.596;-10.383;12;2012;455,7;952,9;31;22;15;53;2;0;0;6,5;5,7
19810;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;2013;305;227,3;32;19;22;46;0;0;0;0,5;5,7
19811;PORTOVIEJO;Picoza;-804.601;-10.382;12;2014;275,2;259,8;18;19;33;32;0,5;2,7;0,8;5,4;5,5
19812;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;12;2015;71,7;271,9;24;17;32;36;1;0;0;5,1;5,8
19813;PORTOVIEJO;Andres de Vera;-804.596;-10.378;12;2016;306,3;308,4;21;19;33;47;0,1;0;0;0;5,6
19814;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;12;2017;246,9;201,5;18;24;30;36;0;0;1;0;6
19815;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2240;1996;;;22;17;27;29;430,1;330,2;261,5;223,2;5,8
19816;PORTOVIEJO;Colon;-804.598;-10.38;2240;1997;123;344,3;26;21;16;52;450,6;409,5;243,7;187,6;5,8
19817;PORTOVIEJO;San Pablo;-804.604;-10.385;2240;1998;148,9;229;17;22;35;50;539,6;289,8;;310,1;6
19818;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2240;1999;381,9;;25;17;30;53;328,4;427,5;389,1;252,3;5,8
19819;PORTOVIEJO;Picoza;-804.601;-10.382;2240;2000;145;222,1;32;22;12;32;;;;;6
19820;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2240;2007;;;31;19;14;51;200,7;455,5;329,9;265,5;6,2
19821;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2240;2008;148;358,1;26;24;17;29;403;291,9;;;5,8
19822;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2240;2009;;;18;24;33;39;507;388,5;322,5;351,3;6
19823;PORTOVIEJO;Colon;-804.598;-10.38;2240;2010;157;197,5;25;17;14;39;386,5;258;285,8;322,2;5,6
19824;PORTOVIEJO;Picoza;-804.601;-10.382;2240;2011;108,1;96,9;32;22;18;36;429;384,4;337,6;179,4;5,8
19825;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2240;2012;322,4;192,9;31;21;20;47;302,2;472,3;211,3;174;5,5
19826;PORTOVIEJO;Colon;-804.598;-10.38;2240;2013;159,3;456,6;19;17;30;37;504,1;342,4;239,2;199,5;5,7
19827;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2240;2014;217,1;115;21;18;14;55;448,3;424,7;351,8;295,9;5,5
19828;PORTOVIEJO;San Pablo;-804.604;-10.385;2240;2015;311,2;237;26;24;30;25;674;335,7;251,4;370,3;6,1
19829;PORTOVIEJO;Colon;-804.598;-10.38;2240;2016;145,2;302,9;33;21;18;25;441,3;367,3;461,8;246,1;6,2
19830;PORTOVIEJO;San Pablo;-804.604;-10.385;2240;2017;343,1;230,6;18;22;19;33;433,7;306,3;414,8;377,3;5,7
19831;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1209;1995;;50;24;18;26;33;8;0,8;2,2;41,4;5,9
19832;PORTOVIEJO;Picoza;-804.601;-10.382;1209;1996;224;213,6;21;17;33;30;0;0,5;4,1;82,9;5,6
19833;PORTOVIEJO;San Pablo;-804.604;-10.385;1209;1997;100,5;94,4;33;20;34;49;0;0;44,1;108,8;5,6
19834;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1209;1998;88,3;382,4;24;22;28;45;0;33,5;52,1;75,4;5,9
19835;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1209;1999;196,9;534,8;30;24;12;43;1,6;0;47,2;32,9;6
19836;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1209;2000;167,4;366;26;19;35;25;0;0;32;0;6,1
19837;PORTOVIEJO;Portoviejo;-804.596;-10.383;1209;2001;331,5;231,5;17;24;19;35;0;0;0;;5,7
19838;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1209;2002;97,9;203,6;21;21;17;32;27,5;0;3,1;65,7;6,1
19839;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1209;2003;91,2;94,8;20;19;14;45;0;0;0;11,6;5,8
19840;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1209;2004;106,3;197,4;17;17;20;51;0;0;44,2;60,5;5,7
19841;PORTOVIEJO;Picoza;-804.601;-10.382;1209;2005;43,2;446,4;28;19;17;25;0;0;0;59,3;5,9
19842;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1209;2006;239;493,1;33;18;32;50;33,5;0;2;2,8;5,8
19843;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1209;2007;171,9;60,4;19;24;16;52;0;;;;5,7
19844;PORTOVIEJO;San Pablo;-804.604;-10.385;1209;2008;285,4;491,7;17;16;26;45;;;;;6,1
19845;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1209;2012;;;31;18;33;29;0;0;1,5;46,2;5,8
19846;PORTOVIEJO;Portoviejo;-804.596;-10.383;1209;2013;179,4;194,5;23;16;34;29;47,5;0;7;76,2;5,8
19847;PORTOVIEJO;Portoviejo;-804.596;-10.383;1209;2014;126,8;211,7;24;19;24;48;0;0;20,3;93,6;5,8
19848;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1209;2015;348,6;57,3;33;20;20;37;0;0;14;52,5;6,1
19849;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1209;2016;351,7;210,3;18;20;32;39;;;;;5,6
19850;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;317;2014;;32,8;24;20;20;25;0;0;0,4;7,9;5,7
19851;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;317;2015;17;54,9;19;21;20;54;0;0;0,3;0;6
19852;PORTOVIEJO;12 de Marzo;-804.597;-10.379;317;2016;102,2;301,1;33;23;18;29;;;;;6,2
19853;PORTOVIEJO;Colon;-804.598;-10.38;317;2017;;;24;24;29;34;0;0;1,5;1,3;6
19854;PORTOVIEJO;18 de Octubre;-804.599;-10.377;317;2018;65,8;41,8;35;16;20;39;;;;;6
19855;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3028;2001;;;17;16;30;28;;;;17;6
19856;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3028;2002;26,2;37,2;30;23;35;31;;;25,2;104,4;6,1
19857;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3028;2008;51,2;111,3;17;23;31;27;;;;;5,8
19858;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3028;2009;57,2;220,6;26;22;18;25;;;;;5,6
19859;PORTOVIEJO;12 de Marzo;-804.597;-10.379;3028;2011;25,4;121;34;19;12;50;19,3;;54,7;118,2;5,9
19860;PORTOVIEJO;Picoza;-804.601;-10.382;3028;2012;;;29;19;19;33;19;28,8;46,8;98,7;5,8
19861;PORTOVIEJO;Colon;-804.598;-10.38;3028;2013;38,4;61,7;34;22;12;26;34,8;18,3;18;55,9;5,6
19862;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;3028;2014;30,9;;24;19;15;52;30,2;16,3;70,1;;6,2
19863;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;3028;2015;49,9;46,2;33;19;27;35;;;9,4;;5,6
19864;PORTOVIEJO;Colon;-804.598;-10.38;3028;2016;;;28;24;17;38;;;;;5,6
19865;PORTOVIEJO;Andres de Vera;-804.596;-10.378;3028;2017;1,4;128,3;19;18;35;50;111,3;;;;5,6
19866;PORTOVIEJO;Colon;-804.598;-10.38;0;2014;;;32;24;21;42;;;;;5,8
19867;PORTOVIEJO;12 de Marzo;-804.597;-10.379;437;1998;;;25;20;17;49;212,5;74,5;45,6;;6,1
19868;PORTOVIEJO;Portoviejo;-804.596;-10.383;437;1999;;;18;16;17;46;8;5,6;;;5,7
19869;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;437;2001;;;20;16;14;30;45,3;;51,8;13,1;6
19870;PORTOVIEJO;Picoza;-804.601;-10.382;428;2012;;;23;16;30;47;57;27;15;35;6
19871;PORTOVIEJO;Portoviejo;-804.596;-10.383;428;2013;;;24;24;21;25;;;;;5,6
19872;PORTOVIEJO;12 de Marzo;-804.597;-10.379;428;2014;140;79,5;35;20;14;53;51,5;62;62;87;5,7
19873;PORTOVIEJO;San Pablo;-804.604;-10.385;428;2015;244;214;18;16;27;28;57;58;39;85;5,6
19874;PORTOVIEJO;Portoviejo;-804.596;-10.383;428;2016;162;224;19;17;14;46;;;;;6,1
19875;PORTOVIEJO;12 de Marzo;-804.597;-10.379;149;1990;16,1;67,9;30;16;18;26;0;0;0;0;5,6
19876;PORTOVIEJO;Picoza;-804.601;-10.382;149;1991;31;230,3;19;19;18;36;5;6,1;0;0;6,1
19877;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;149;1992;40,2;142,9;17;17;29;37;2,3;4;0;1;6
19878;PORTOVIEJO;San Pablo;-804.604;-10.385;149;1993;63,3;339,1;17;21;21;46;;;;;5,9
19879;PORTOVIEJO;12 de Marzo;-804.597;-10.379;149;1994;120,1;225,9;24;24;31;35;0;0;0;0;5,6
19880;PORTOVIEJO;Colon;-804.598;-10.38;149;1995;38,7;205,3;24;21;35;43;11,1;0;1,8;0;5,9
19881;PORTOVIEJO;San Pablo;-804.604;-10.385;149;2002;30,1;129,6;27;22;15;33;3,2;0,7;0;0,2;5,7
19882;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;149;2003;76,8;143;27;24;25;35;0;12;0;1,6;5,8
19883;PORTOVIEJO;Picoza;-804.601;-10.382;149;2004;31,5;95,8;19;22;20;46;8,9;0;0,5;1,3;5,7
19884;PORTOVIEJO;18 de Octubre;-804.599;-10.377;149;2005;9,4;36,6;21;20;14;40;0;0;0;0;5,7
19885;PORTOVIEJO;Andres de Vera;-804.596;-10.378;149;2006;40,5;265,1;17;18;20;42;0;;;;5,6
19886;PORTOVIEJO;San Pablo;-804.604;-10.385;149;2007;74,6;27,1;23;23;19;44;0,6;0;0;2,7;5,8
19887;PORTOVIEJO;Colon;-804.598;-10.38;149;2008;261,8;341,6;32;20;33;43;0,9;0,4;19,5;;5,8
19888;PORTOVIEJO;Picoza;-804.601;-10.382;149;2010;72,2;167,3;19;17;15;41;4,7;0,5;0;0;5,9
19889;PORTOVIEJO;18 de Octubre;-804.599;-10.377;149;2011;;;34;19;24;36;10;1;0;0;5,9
19890;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;149;2012;196,6;383,2;33;16;21;43;4,4;0;2,3;0,2;6,1
19891;PORTOVIEJO;18 de Octubre;-804.599;-10.377;149;2013;81,2;215,2;32;16;30;53;0,3;0,7;1,3;3;6,1
19892;PORTOVIEJO;18 de Octubre;-804.599;-10.377;149;2014;135,4;82,4;22;20;34;36;0;0;2,9;3,8;5,7
19893;PORTOVIEJO;Portoviejo;-804.596;-10.383;149;2015;15,9;68,6;22;21;17;45;2,5;0;0,5;5,9;5,8
19894;PORTOVIEJO;Picoza;-804.601;-10.382;149;2016;54,7;179,5;28;22;17;33;;;;;5,8
19895;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;149;2017;;;18;20;28;40;5;6,9;0;0,5;5,5
19896;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;49;2006;;;25;23;24;55;0;2,6;26;1,6;6
19897;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;49;2007;214,6;108;17;18;13;38;2,6;0;0;5,2;5,7
19898;PORTOVIEJO;Colon;-804.598;-10.38;49;2008;546,6;701,2;20;24;21;25;4;14,3;8;5,8;6,1
19899;PORTOVIEJO;Picoza;-804.601;-10.382;49;2009;602,4;521,6;21;19;20;37;3;3,8;0,7;7,2;6,1
19900;PORTOVIEJO;Colon;-804.598;-10.38;49;2010;201,8;391,2;20;20;31;25;3;1,6;3,4;0;6
19901;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;49;2011;141,6;212;26;19;21;51;14,2;0;0;1;5,8
19902;PORTOVIEJO;18 de Octubre;-804.599;-10.377;49;2012;453,7;628,2;17;19;31;30;0;0;1;1,6;6,1
19903;PORTOVIEJO;Picoza;-804.601;-10.382;49;2013;351,2;247,2;28;23;16;44;0,2;1,7;2,4;2,5;5,5
19904;PORTOVIEJO;18 de Octubre;-804.599;-10.377;49;2014;292;290;21;22;20;50;0,9;0,5;5;8,8;5,6
19905;PORTOVIEJO;Andres de Vera;-804.596;-10.378;49;2015;92,4;276,8;23;23;25;35;30,6;1,2;;;5,7
19906;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;155;2004;;;21;16;16;52;;;;;5,9
19907;PORTOVIEJO;12 de Marzo;-804.597;-10.379;155;2005;242,3;202,3;17;23;29;30;0;0;4,7;14,7;5,7
19908;PORTOVIEJO;12 de Marzo;-804.597;-10.379;155;2006;118,5;559,5;29;24;34;28;9;56;3;5;6
19909;PORTOVIEJO;Picoza;-804.601;-10.382;155;2007;225;97,3;25;24;20;43;;;;;5,7
19910;PORTOVIEJO;Picoza;-804.601;-10.382;155;2008;;;28;20;21;33;;;;;5,5
19911;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;155;2009;378,6;470,8;20;17;14;44;6;7,5;15,2;47,1;6,2
19912;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;155;2010;485,4;568,3;26;22;22;28;101,5;0;20,2;7,4;5,9
19913;PORTOVIEJO;San Pablo;-804.604;-10.385;155;2011;542,3;337,8;33;21;27;48;32,9;3,4;0;41,4;5,9
19914;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;155;2012;936,8;571,9;28;22;31;45;;;8,2;26,4;5,9
19915;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;155;2013;364,5;354,5;23;22;23;41;7,6;16,7;21,7;19,7;5,8
19916;PORTOVIEJO;Andres de Vera;-804.596;-10.378;155;2014;566;461,2;21;20;32;55;63,1;15,6;43,7;32;6
19917;PORTOVIEJO;San Pablo;-804.604;-10.385;155;2015;368,6;516,4;18;23;16;55;;;;;5,9
19918;PORTOVIEJO;San Pablo;-804.604;-10.385;53;2005;;;18;22;29;43;0;0;1,3;6,1;5,5
19919;PORTOVIEJO;Portoviejo;-804.596;-10.383;53;2006;64,1;115,4;24;17;18;32;0,4;;;;5,6
19920;PORTOVIEJO;Picoza;-804.601;-10.382;53;2007;;;19;16;23;38;;;0;67;5,9
19921;PORTOVIEJO;San Pablo;-804.604;-10.385;53;2013;;;30;17;31;25;8,8;6,5;3,3;11,4;5,9
19922;PORTOVIEJO;18 de Octubre;-804.599;-10.377;53;2014;;;34;18;33;26;0,9;3,5;6,5;;6
19923;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;0;2004;;;32;17;33;29;;;;;6
19924;PORTOVIEJO;Andres de Vera;-804.596;-10.378;0;2005;332;333,8;23;18;27;25;0;0;0;0;6
19925;PORTOVIEJO;Colon;-804.598;-10.38;0;2006;37,9;104,5;34;18;28;26;3,2;9,9;9,6;0,6;6,1
19926;PORTOVIEJO;Picoza;-804.601;-10.382;0;2007;272,7;205,3;35;21;23;29;0;0;0;5,6;6,2
19927;PORTOVIEJO;Colon;-804.598;-10.38;0;2008;207,2;281,9;27;18;30;41;0;6,7;0,5;;5,9
19928;PORTOVIEJO;18 de Octubre;-804.599;-10.377;85;1990;0;248,6;20;24;18;28;0;0;0;0;5,9
19929;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;1991;35,4;165;18;23;30;44;0;2,8;0;0;5,5
19930;PORTOVIEJO;San Pablo;-804.604;-10.385;85;1992;116,5;250,7;30;23;23;40;0;0;0;;5,6
19931;PORTOVIEJO;San Pablo;-804.604;-10.385;85;1993;9,8;252,9;33;17;19;44;;;;;5,8
19932;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;85;1994;92;259,7;26;20;27;40;0;0;0;0;6
19933;PORTOVIEJO;Picoza;-804.601;-10.382;85;1995;101;65;19;18;33;51;0;0;0;0;6,1
19934;PORTOVIEJO;Andres de Vera;-804.596;-10.378;85;1996;115;103;34;21;12;44;0;0;0;0;6
19935;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;85;1997;23;203;19;16;14;27;0;0;45;19;6,2
19936;PORTOVIEJO;San Pablo;-804.604;-10.385;85;1998;930;1014;17;18;18;39;16;1;0;0;5,6
19937;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;1999;0;165;19;19;33;49;0;0;0;0;5,7
19938;PORTOVIEJO;18 de Octubre;-804.599;-10.377;85;2002;43,6;319,2;29;22;25;30;2,8;0,6;0;0;5,7
19939;PORTOVIEJO;Colon;-804.598;-10.38;85;2003;101,4;166,3;22;16;20;48;0;0;0;6,4;5,9
19940;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;2004;31,8;149,2;24;19;20;47;0;0;2;0,5;5,7
19941;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;2005;0;31,5;24;23;25;39;0;0;0;0;5,7
19942;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;2006;47,5;260,2;23;17;29;41;0;0;0;0;5,8
19943;PORTOVIEJO;18 de Octubre;-804.599;-10.377;85;2007;97,8;43,2;32;17;34;53;0;0;0;0;5,5
19944;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;85;2008;156,3;199,7;34;17;24;37;0;;;;6
19945;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;85;2009;;;29;20;31;38;0,3;0,1;0;0;6,2
19946;PORTOVIEJO;Andres de Vera;-804.596;-10.378;85;2010;36;121,7;35;16;26;28;0;0,4;0;0;5,7
19947;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;85;2011;18,7;129,3;30;18;23;37;0,5;0,2;0;0,2;5,8
19948;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;85;2012;90,9;185,9;18;23;14;40;0,5;0,2;0,6;0;5,8
19949;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;2013;87,8;121,9;21;22;17;25;0;0,2;0,4;3,5;5,7
19950;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;85;2014;104,5;43,9;24;22;22;30;0;0;0;0;5,5
19951;PORTOVIEJO;Picoza;-804.601;-10.382;85;2015;5,8;7,9;22;23;16;46;0;0;0,3;3,5;6,1
19952;PORTOVIEJO;12 de Marzo;-804.597;-10.379;85;2016;41,3;91,7;26;22;28;55;0;0;0;0;6,1
19953;PORTOVIEJO;Portoviejo;-804.596;-10.383;85;2017;;347,4;17;21;20;48;0;0;0;0;5,8
19954;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;85;2018;8,9;278,5;20;22;35;51;3;;;;6
19955;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1497;1987;287,7;314,8;34;16;24;51;8,3;17,7;14,8;18,5;6,1
19956;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1497;1988;319;437,1;20;19;19;32;10,6;7,2;17,5;27,6;5,6
19957;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1497;1989;596,4;635,2;24;19;26;28;4,7;0;45,9;73,7;5,7
19958;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1497;1995;293,3;314,4;26;18;21;39;93;28,2;0;13,6;6
19959;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1497;1996;451,5;374,2;34;24;18;49;;;;;5,7
19960;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1497;1999;404,3;535,9;25;24;30;44;0;0;123,5;132,8;6,1
19961;PORTOVIEJO;Colon;-804.598;-10.38;1497;2000;257,1;444,9;34;16;16;33;0;0;41,5;31,8;5,7
19962;PORTOVIEJO;Picoza;-804.601;-10.382;1497;2001;362,5;261,9;28;20;25;43;;;;;5,6
19963;PORTOVIEJO;Colon;-804.598;-10.38;1497;2002;;;30;20;20;36;;;;56,6;6
19964;PORTOVIEJO;San Pablo;-804.604;-10.385;1497;2003;330,3;264,4;22;16;21;26;18,7;7,1;10,8;97,7;6,1
19965;PORTOVIEJO;Colon;-804.598;-10.38;1497;2004;158,9;259;29;23;21;34;1,3;8,8;49,4;30,6;6,2
19966;PORTOVIEJO;Portoviejo;-804.596;-10.383;1497;2005;168,8;262,5;28;17;35;45;3,7;11,5;23,2;17,7;5,8
19967;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1497;2006;235,5;315,2;27;18;27;40;1,5;40,6;33,9;6,9;5,9
