Id;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
15439;1;-804.599;-10.377;3106;1979;12.3;86.4;33.0;19;22;52;16.6;33.9;35.9;28.1;5.6
15440;7;-804.604;-10.385;40;1970;12.3;86.4;27.0;20;19;28;16.6;33.9;35.9;28.1;5.9
15443;1;-804.599;-10.377;40;1975;203.7;654.0;32.0;17;23;30;68.3;37.0;24.9;55.5;5.5
15444;3;-804.598;-10.38;40;1976;300.0;350.8;34.0;16;15;45;8.6;17.0;6.9;8.3;6.1
15445;1;-804.599;-10.377;40;1977;194.7;550.3;24.0;21;19;40;5.8;0.9;12.9;0.6;5.8
15446;6;-804.596;-10.383;40;1978;98.7;297.2;30.0;23;23;34;0.6;1.1;0.7;2.1;5.5
15447;6;-804.596;-10.383;40;1979;155.2;297.2;25.0;19;27;33;4.8;5.0;7.5;16.3;5.9
15448;5;-804.601;-10.382;40;1980;242.6;149.6;25.0;22;30;45;3.3;4.7;7.7;15.2;5.9
15449;6;-804.596;-10.383;40;1981;63.9;352.2;33.0;20;25;54;13.4;7.4;6.2;12.1;5.6
15450;8;-804.603;-10.384;40;1982;183.0;95.7;26.0;21;12;44;6.2;8.5;7.1;27.3;5.9
15451;0;-804.597;-10.379;40;1983;837.0;491.8;26.0;18;23;49;460.6;21.1;61.4;28.3;6.0
15452;1;-804.599;-10.377;40;1984;110.8;831.3;25.0;17;17;25;6.3;1.3;0.0;0.0;5.9
15454;6;-804.596;-10.383;3500;1970;77.0;43.0;29.0;22;15;29;12.5;12.5;9.0;78.0;5.7
15455;0;-804.597;-10.379;3500;1971;0.0;168.0;25.0;23;18;43;23.0;43.0;52.0;110.0;5.6
15456;7;-804.604;-10.385;3500;1972;0.0;168.0;28.0;22;32;26;7.7;20.6;19.0;42.0;5.7
15457;6;-804.596;-10.383;3500;1973;29.4;6.3;27.0;17;25;49;7.7;82.5;55.3;29.6;6.0
15458;0;-804.597;-10.379;3500;1974;21.5;66.7;34.0;21;20;47;73.6;19.0;107.4;65.2;5.6
15459;5;-804.601;-10.382;3500;1975;45.0;140.0;20.0;22;27;53;94.1;89.0;31.2;96.0;5.8
15461;1;-804.599;-10.377;3500;1977;65.7;21.3;23.0;16;30;41;0.5;28.5;12.6;92.4;5.8
15462;5;-804.601;-10.382;3500;1978;7.0;35.0;21.0;24;14;29;31.4;10.0;65.8;0.0;5.6
15463;1;-804.599;-10.377;3500;1979;25.5;22.0;18.0;22;33;48;13.6;37.3;103.6;1.0;5.7
15464;7;-804.604;-10.385;3500;1980;27.0;54.9;28.0;21;32;41;12.0;23.7;24.0;79.0;6.1
15465;1;-804.599;-10.377;3500;1981;21.0;41.0;31.0;20;33;46;29.7;26.4;26.0;24.5;6.2
15467;5;-804.601;-10.382;3500;1983;66.0;38.5;26.0;18;27;44;1.1;16.4;0.0;26.4;6.0
15469;4;-804.6;-10.376;3500;1985;8.5;3.2;18.0;18;31;26;10.3;18.8;33.9;88.0;5.8
15470;4;-804.6;-10.376;3500;1987;454.6;3.2;24.0;17;27;51;10.3;18.8;33.9;88.0;5.8
15471;1;-804.599;-10.377;3800;1973;550.0;188.5;25.0;20;18;45;20.5;40.0;208.0;112.0;5.6
15472;6;-804.596;-10.383;3800;1974;48.0;129.5;23.0;21;15;38;33.3;9.7;76.7;97.1;5.9
15473;2;-804.595;-10.378;3800;1975;45.5;159.1;30.0;21;29;43;97.7;86.1;31.3;115.5;6.0
15474;6;-804.596;-10.383;3800;1976;129.7;96.9;18.0;21;24;53;7.6;9.8;26.2;43.3;5.6
15475;2;-804.595;-10.378;3800;1977;89.4;65.4;17.0;18;26;34;5.3;45.5;66.1;54.6;5.9
15476;0;-804.597;-10.379;3800;1978;49.2;55.1;31.0;23;25;44;11.8;5.6;46.4;2.2;6.1
15477;7;-804.604;-10.385;3800;1979;3.8;56.8;35.0;23;23;30;9.6;45.5;45.9;15.5;5.5
15478;2;-804.595;-10.378;3800;1980;45.5;98.6;17.0;16;20;43;6.0;19.0;31.6;62.6;5.6
15479;2;-804.595;-10.378;3800;1981;90.7;86.8;27.0;20;14;43;10.3;17.7;4.3;87.4;6.1
15480;2;-804.595;-10.378;3800;1982;110.3;65.4;29.0;18;29;25;4.9;0.7;55.9;188.0;6.2
15481;5;-804.601;-10.382;3800;1983;164.2;48.2;32.0;24;34;28;3.0;8.5;2.9;74.9;6.0
15482;3;-804.598;-10.38;3800;1984;17.9;248.7;26.0;19;27;38;31.3;1.6;169.7;90.7;5.7
15483;4;-804.6;-10.376;3800;1985;100.0;18.0;27.0;23;16;49;12.5;15.1;54.5;66.1;6.0
15484;8;-804.603;-10.384;3300;1972;105.0;73.5;35.0;21;30;50;51.0;38.5;21.5;18.5;5.7
15485;6;-804.596;-10.383;3300;1973;69.0;59.0;33.0;20;12;25;39.5;115.0;306.0;100.0;6.2
15486;5;-804.601;-10.382;3300;1974;51.3;84.4;32.0;24;35;49;52.5;2.6;150.3;85.4;6.2
15487;7;-804.604;-10.385;3300;1975;35.4;205.8;28.0;21;19;46;118.1;46.9;22.5;110.5;6.2
15488;3;-804.598;-10.38;3300;1976;33.7;53.4;18.0;20;32;26;30.3;19.1;30.7;65.9;6.0
15489;8;-804.603;-10.384;3300;1977;4.1;28.8;27.0;17;27;30;4.3;29.6;74.9;119.2;6.1
15490;8;-804.603;-10.384;3300;1978;23.1;42.5;26.0;17;26;42;1.8;6.3;16.8;0.5;5.9
15491;6;-804.596;-10.383;3300;1979;14.3;36.0;19.0;19;23;47;9.3;35.8;52.4;8.2;5.9
15492;1;-804.599;-10.377;3300;1980;48.5;67.1;26.0;22;17;26;9.0;2.8;19.9;101.3;6.0
15493;5;-804.601;-10.382;3300;1981;12.3;32.2;17.0;23;26;49;38.3;16.6;6.2;57.1;6.2
15494;6;-804.596;-10.383;3300;1982;82.4;145.1;34.0;16;18;30;26.1;32.6;9.3;149.7;6.0
15495;1;-804.599;-10.377;3300;1983;58.4;43.4;21.0;20;33;45;9.5;11.4;21.3;119.0;5.8
15496;0;-804.597;-10.379;3300;1984;53.2;100.2;33.0;19;30;43;21.9;5.7;139.6;65.9;6.0
15497;4;-804.6;-10.376;3300;1985;72.6;17.3;28.0;24;22;35;29.2;25.1;72.8;63.7;6.0
15498;7;-804.604;-10.385;0;1973;32.0;25.2;17.0;17;22;35;29.2;25.1;94.3;32.2;5.9
15499;5;-804.601;-10.382;0;1974;39.9;114.3;33.0;18;23;29;34.6;3.7;90.4;100.9;5.7
15500;5;-804.601;-10.382;0;1975;36.1;127.7;18.0;19;33;37;91.4;72.1;34.7;117.4;6.0
15501;5;-804.601;-10.382;0;1976;20.6;75.3;25.0;21;19;30;4.4;6.7;49.3;48.9;6.0
15502;3;-804.598;-10.38;0;1977;21.2;39.5;24.0;17;21;32;8.3;26.7;68.1;48.5;5.7
15503;2;-804.595;-10.378;0;1978;64.9;22.1;28.0;21;17;25;14.7;6.9;32.6;5.8;5.7
15504;2;-804.595;-10.378;0;1979;30.0;18.5;31.0;22;31;35;6.4;26.9;55.3;35.8;5.6
15505;1;-804.599;-10.377;0;1980;52.7;97.1;29.0;23;19;39;12.3;13.4;18.9;88.3;5.9
15506;8;-804.603;-10.384;0;1981;22.8;37.7;19.0;16;34;39;31.5;23.2;12.2;54.9;5.6
15507;0;-804.597;-10.379;0;1982;57.8;60.2;33.0;16;19;41;18.4;22.9;34.7;54.9;6.2
15510;5;-804.601;-10.382;3600;1966;29.2;67.6;30.0;18;17;28;89.0;58.9;71.5;68.4;6.2
15511;7;-804.604;-10.385;3600;1967;36.8;79.7;26.0;21;33;49;69.4;45.1;25.0;86.4;6.0
15512;3;-804.598;-10.38;3600;1968;71.6;82.6;26.0;19;23;33;79.1;19.8;47.0;138.3;5.7
15513;1;-804.599;-10.377;3600;1969;52.9;112.8;33.0;22;19;26;42.2;64.5;64.7;124.9;5.7
15514;5;-804.601;-10.382;3600;1970;79.5;156.5;32.0;18;20;45;50.2;59.4;50.5;64.4;6.0
15515;2;-804.595;-10.378;3600;1971;103.2;73.0;30.0;18;27;27;58.3;44.3;55.9;162.9;5.5
15516;1;-804.599;-10.377;3600;1972;96.6;68.6;21.0;19;18;26;55.1;39.2;29.9;55.2;5.7
15517;1;-804.599;-10.377;3600;1973;35.0;41.2;20.0;22;29;25;49.4;39.2;29.9;55.2;6.1
15518;8;-804.603;-10.384;3600;1974;35.0;81.9;29.0;20;34;36;142.0;13.6;29.9;55.2;5.8
15519;0;-804.597;-10.379;3600;1975;35.0;106.3;31.0;17;35;30;142.0;13.6;29.9;55.2;6.1
15520;8;-804.603;-10.384;3600;1982;35.0;106.3;17.0;18;15;48;26.1;32.6;9.3;149.7;6.1
15521;4;-804.6;-10.376;3600;1983;58.4;43.4;21.0;19;20;40;9.5;11.4;21.3;119.0;5.6
15522;7;-804.604;-10.385;3520;1973;58.4;43.4;27.0;22;15;29;87.7;48.0;56.0;41.4;6.1
15523;3;-804.598;-10.38;3520;1974;59.0;76.0;22.0;18;31;29;51.0;70.1;52.0;54.0;6.1
15524;0;-804.597;-10.379;3520;1975;96.3;61.3;33.0;22;21;39;80.7;259.3;125.8;94.5;5.9
15525;3;-804.598;-10.38;3520;1976;115.6;132.5;27.0;23;31;34;150.5;143.0;94.6;97.2;6.0
15526;5;-804.601;-10.382;3520;1977;16.0;26.8;25.0;21;28;35;150.5;143.0;94.6;97.2;5.7
15527;0;-804.597;-10.379;3520;1978;84.4;91.8;33.0;22;23;53;84.8;110.7;84.6;39.1;5.6
15528;0;-804.597;-10.379;3520;1979;29.3;20.5;26.0;18;23;27;93.7;100.3;75.1;55.8;5.7
15529;7;-804.604;-10.385;3520;1980;90.8;64.7;20.0;16;14;38;102.8;121.3;91.4;115.5;6.2
15530;6;-804.596;-10.383;3520;1981;41.7;88.9;22.0;22;25;53;154.9;87.3;66.8;110.8;6.0
15531;6;-804.596;-10.383;3520;1982;96.8;42.1;21.0;18;32;28;54.2;120.6;63.3;118.8;6.1
15532;2;-804.595;-10.378;3520;1983;74.0;81.0;28.0;23;17;40;97.6;87.4;123.0;73.8;6.0
15533;5;-804.601;-10.382;3520;1984;132.9;111.5;33.0;17;21;43;154.5;73.7;148.5;55.0;5.7
15534;5;-804.601;-10.382;3520;1985;34.0;68.4;27.0;18;28;48;118.2;83.7;63.5;58.0;6.2
15535;8;-804.603;-10.384;3600;1971;34.0;68.4;21.0;19;21;36;118.2;83.7;63.5;29.2;5.6
15536;3;-804.598;-10.38;3600;1976;34.0;136.0;26.0;17;26;52;118.2;83.7;63.5;56.7;6.0
15537;8;-804.603;-10.384;3600;1977;61.7;34.5;20.0;20;26;29;6.8;38.2;23.6;29.2;5.9
15538;3;-804.598;-10.38;3600;1978;26.3;21.7;27.0;18;25;51;10.5;7.6;46.1;3.6;5.8
15539;8;-804.603;-10.384;3600;1979;8.0;34.7;25.0;18;19;27;28.6;50.3;67.1;23.0;5.9
15540;6;-804.596;-10.383;3600;1980;60.0;111.8;26.0;16;21;46;3.4;23.4;34.4;83.0;5.6
15541;4;-804.6;-10.376;3600;1981;53.7;61.2;34.0;18;22;36;34.6;11.1;4.8;109.6;6.1
15542;2;-804.595;-10.378;3600;1982;132.0;137.0;32.0;17;27;38;15.1;11.3;59.4;141.8;5.9
15544;0;-804.597;-10.379;3600;1984;82.0;187.9;28.0;20;18;41;35.2;21.0;80.1;125.1;5.8
15545;2;-804.595;-10.378;3600;1985;39.2;13.1;26.0;16;24;26;25.7;50.6;34.4;125.1;5.6
15546;4;-804.6;-10.376;3600;1986;39.2;61.2;35.0;22;33;39;25.7;50.6;34.4;125.1;5.5
15547;2;-804.595;-10.378;3650;1963;39.2;61.2;22.0;17;20;37;25.7;50.6;34.4;56.3;6.1
15548;4;-804.6;-10.376;3650;1964;11.1;106.5;19.0;16;18;55;2.7;16.3;39.9;108.0;6.0
15550;6;-804.596;-10.383;3650;1966;51.4;97.2;21.0;24;21;37;31.1;14.2;20.5;68.5;5.5
15551;6;-804.596;-10.383;3650;1967;113.4;110.6;21.0;19;24;42;4.2;7.8;30.7;76.5;5.8
15552;5;-804.601;-10.382;3650;1968;64.9;51.0;30.0;24;21;46;12.5;19.6;54.6;74.7;5.8
15553;7;-804.604;-10.385;3650;1969;73.9;88.4;33.0;23;14;37;10.0;11.3;62.9;134.1;6.1
15554;6;-804.596;-10.383;3650;1970;171.8;203.2;32.0;23;17;45;14.5;3.5;74.4;83.0;6.0
15555;1;-804.599;-10.377;3650;1971;115.9;191.3;24.0;18;13;28;8.2;18.3;32.5;115.8;6.0
15556;1;-804.599;-10.377;3650;1972;158.2;196.0;21.0;24;18;27;8.2;10.3;4.9;6.4;5.6
15557;0;-804.597;-10.379;3650;1973;1.1;119.2;35.0;22;29;52;9.0;4.7;9.1;8.0;5.9
15558;5;-804.601;-10.382;3650;1974;5.3;16.1;26.0;23;15;39;28.8;6.5;73.3;103.4;6.1
15559;7;-804.604;-10.385;3650;1975;49.0;119.0;30.0;16;21;35;24.0;10.0;16.5;47.1;5.9
15560;0;-804.597;-10.379;3650;1976;94.3;105.0;30.0;21;12;25;7.0;10.3;41.5;39.2;6.1
15561;6;-804.596;-10.383;3650;1977;81.0;96.4;21.0;19;22;45;10.0;7.0;55.7;24.0;5.5
15562;3;-804.598;-10.38;3650;1978;45.3;37.4;28.0;16;28;26;4.0;19.5;18.1;12.0;5.6
15564;5;-804.601;-10.382;3650;1980;141.6;118.7;33.0;23;14;36;11.0;29.2;74.8;54.3;5.8
15565;7;-804.604;-10.385;3650;1981;190.7;197.3;30.0;19;23;51;0.4;34.2;0.0;54.3;6.0
15566;2;-804.595;-10.378;3650;1990;190.7;7.8;29.0;21;33;52;65.0;34.6;18.2;182.9;6.1
15567;2;-804.595;-10.378;3650;1991;190.7;7.8;19.0;19;24;48;65.0;34.6;18.2;182.9;5.8
15568;3;-804.598;-10.38;3650;1992;95.0;213.8;26.0;20;19;32;193.0;122.0;156.4;305.5;6.2
15569;1;-804.599;-10.377;3650;1993;217.9;246.6;24.0;22;22;40;193.0;122.0;156.4;305.5;5.9
15573;5;-804.601;-10.382;3650;2005;13.1;116.2;33.0;19;18;37;9.6;18.8;2.4;90.7;5.6
15574;1;-804.599;-10.377;3650;2006;85.6;171.2;28.0;23;31;48;3.2;24.0;3.0;50.3;5.5
15575;4;-804.6;-10.376;3650;2007;74.2;51.2;33.0;21;32;39;17.2;198.3;3.8;146.2;6.2
15576;3;-804.598;-10.38;3650;2008;263.7;293.8;21.0;21;18;44;15.7;39.7;11.0;84.2;5.5
15577;5;-804.601;-10.382;3650;2009;212.3;93.8;34.0;24;27;50;4.7;8.6;0.7;137.8;5.5
15578;7;-804.604;-10.385;3650;2010;16.6;37.1;28.0;18;19;43;192.8;7.5;23.5;24.7;6.0
15579;4;-804.6;-10.376;3650;2011;105.1;90.6;26.0;18;26;55;81.6;85.8;61.6;59.3;6.1
15581;5;-804.601;-10.382;3650;2013;28.0;130.3;27.0;24;20;34;3.5;4.8;6.8;6.8;5.8
15582;6;-804.596;-10.383;3650;2014;138.6;77.6;19.0;16;28;46;26.7;43.9;61.3;64.2;5.6
15586;1;-804.599;-10.377;3650;2018;60.7;144.7;35.0;22;31;43;11.0;10.2;1.3;55.3;5.8
15587;5;-804.601;-10.382;81;1975;234.9;564.8;21.0;21;18;27;35.5;10.0;0.0;35.0;5.5
15588;1;-804.599;-10.377;81;1976;362.0;531.3;31.0;21;20;32;47.0;35.0;7.9;20.0;5.6
15589;1;-804.599;-10.377;81;1977;350.8;651.3;24.0;22;12;42;7.5;1.0;14.5;12.4;6.1
15590;1;-804.599;-10.377;81;1978;91.8;403.8;20.0;20;35;34;6.9;3.1;4.8;6.8;5.9
15591;7;-804.604;-10.385;81;1979;199.1;244.0;34.0;17;21;44;1.4;2.2;5.7;22.5;5.6
15592;7;-804.604;-10.385;81;1980;160.0;185.4;28.0;18;19;37;9.4;5.5;0.0;26.4;6.2
15593;5;-804.601;-10.382;81;1982;255.2;136.2;31.0;22;34;48;8.5;12.8;18.3;42.3;5.7
15594;5;-804.601;-10.382;81;1983;489.7;438.9;21.0;23;33;44;401.7;94.9;107.5;44.8;5.8
15595;5;-804.601;-10.382;81;1984;156.5;851.4;29.0;17;30;36;11.0;17.1;26.0;18.0;5.8
15597;7;-804.604;-10.385;25;1974;145.9;247.9;29.0;19;19;30;1.8;1.0;10.4;2.4;5.9
15598;6;-804.596;-10.383;25;1975;152.0;464.1;24.0;20;14;53;9.1;6.1;0.0;11.5;5.7
15601;7;-804.604;-10.385;25;1978;123.8;324.2;18.0;22;34;55;0.1;0.7;0.3;3.0;5.8
15602;5;-804.601;-10.382;25;1979;53.7;160.0;19.0;16;26;46;2.6;1.6;4.9;10.6;5.5
15603;1;-804.599;-10.377;25;1980;187.7;118.0;17.0;18;30;29;1.4;2.4;4.8;9.3;6.2
15604;4;-804.6;-10.376;25;1981;29.7;290.9;27.0;18;29;52;10.2;2.0;1.6;5.2;5.5
15605;3;-804.598;-10.38;25;1982;172.8;65.1;19.0;24;32;47;1.7;2.9;5.2;12.8;5.6
15606;6;-804.596;-10.383;25;1983;617.5;465.1;17.0;23;15;43;371.8;11.6;43.2;9.7;5.9
15607;0;-804.597;-10.379;25;1984;32.0;628.6;21.0;18;20;45;1.7;3.0;4.5;5.9;5.9
15608;8;-804.603;-10.384;2600;1975;86.7;86.2;33.0;17;29;27;40.6;49.2;28.9;48.0;6.0
15609;4;-804.6;-10.376;2600;1976;23.3;16.8;30.0;18;16;51;74.7;47.2;16.6;17.8;6.1
15610;8;-804.603;-10.384;2600;1977;0.6;68.6;25.0;23;34;32;89.0;87.9;129.9;57.8;5.9
15611;0;-804.597;-10.379;2600;1978;38.5;59.9;26.0;18;31;44;99.7;116.7;106.5;43.8;5.9
15612;5;-804.601;-10.382;2600;1979;38.1;29.0;23.0;23;15;40;99.7;116.7;106.5;23.4;5.9
15613;1;-804.599;-10.377;2600;1980;49.6;68.6;24.0;21;21;48;99.7;116.7;103.7;110.7;6.0
15614;8;-804.603;-10.384;2600;1981;34.9;83.0;27.0;23;29;40;92.5;89.5;49.9;67.8;5.9
15615;2;-804.595;-10.378;2600;1982;119.3;29.6;19.0;22;12;47;92.5;89.5;49.9;82.7;6.1
15616;6;-804.596;-10.383;2600;1983;52.0;123.5;17.0;23;22;51;59.6;58.6;65.3;82.4;5.7
15617;1;-804.599;-10.377;2600;1984;73.4;100.8;20.0;17;19;37;114.7;56.2;81.1;52.9;5.8
15618;2;-804.595;-10.378;2600;1985;37.9;49.9;20.0;22;21;40;127.2;107.8;74.8;44.3;6.1
15619;7;-804.604;-10.385;2600;1986;46.3;62.4;35.0;23;24;29;120.0;49.5;133.9;82.8;6.2
15620;6;-804.596;-10.383;2600;1987;36.3;135.1;17.0;19;31;47;109.0;62.6;62.7;101.6;6.2
15621;4;-804.6;-10.376;2600;1988;59.9;114.0;28.0;18;20;33;109.0;63.5;53.5;126.9;5.8
15622;3;-804.598;-10.38;2600;1989;93.1;95.8;28.0;24;23;26;109.0;63.5;53.5;126.9;6.1
15623;3;-804.598;-10.38;2810;1975;29.3;158.2;28.0;16;32;52;62.9;43.1;9.8;126.9;5.6
15624;8;-804.603;-10.384;2810;1976;28.5;26.2;28.0;17;33;37;17.9;16.1;18.8;8.9;5.6
15625;3;-804.598;-10.38;2810;1977;42.6;25.5;31.0;19;31;50;62.9;47.8;79.0;147.9;6.1
15626;6;-804.596;-10.383;2810;1978;32.6;75.2;24.0;17;14;32;66.7;23.6;154.8;25.4;6.1
15627;4;-804.6;-10.376;2810;1979;52.7;40.3;25.0;18;25;40;30.9;55.4;56.7;38.3;6.2
15628;8;-804.603;-10.384;2810;1980;73.1;61.5;28.0;18;28;44;107.3;43.1;74.0;150.9;5.9
15629;7;-804.604;-10.385;2810;1981;47.6;116.9;18.0;16;14;26;44.2;46.9;6.0;156.2;6.2
15630;7;-804.604;-10.385;2810;1982;76.0;44.9;22.0;19;24;28;28.3;16.2;49.1;156.2;5.7
15631;1;-804.599;-10.377;2810;1983;125.5;51.2;32.0;16;32;34;27.0;14.1;16.9;124.6;5.5
15632;6;-804.596;-10.383;2810;1984;30.9;238.5;25.0;22;28;42;45.9;46.4;84.0;108.0;6.2
15633;8;-804.603;-10.384;2810;1985;67.4;20.3;20.0;19;22;32;23.8;45.3;46.4;59.8;5.9
15634;3;-804.598;-10.38;2810;1986;89.0;82.1;28.0;18;13;29;21.9;49.3;46.4;118.5;5.7
15635;6;-804.596;-10.383;2810;1987;52.6;69.2;19.0;19;12;28;31.4;20.8;80.1;86.6;5.7
15636;3;-804.598;-10.38;2810;1988;94.8;106.0;21.0;16;26;39;35.3;35.2;35.8;80.5;5.8
15637;2;-804.595;-10.378;2810;1989;132.4;100.5;24.0;18;31;43;35.3;35.2;35.8;80.5;6.1
15638;2;-804.595;-10.378;2810;1990;132.4;32.9;20.0;19;33;25;32.7;30.3;19.7;173.1;5.8
15639;8;-804.603;-10.384;2810;1991;47.9;59.0;26.0;21;20;50;29.3;15.7;39.7;68.9;5.6
15640;7;-804.604;-10.385;2810;1992;8.8;94.0;29.0;21;21;25;12.2;9.2;39.7;70.6;5.5
15642;3;-804.598;-10.38;1505;1970;207.1;134.3;17.0;21;21;55;0.5;0.6;8.6;24.0;6.2
15643;6;-804.596;-10.383;1505;1971;155.3;207.6;20.0;17;18;49;5.2;6.2;25.6;24.0;5.9
15644;2;-804.595;-10.378;1505;1972;194.9;126.0;18.0;18;19;29;7.6;10.8;10.2;27.5;5.8
15645;0;-804.597;-10.379;1505;1973;127.6;293.8;34.0;21;23;48;6.9;9.9;62.2;14.3;5.9
15646;1;-804.599;-10.377;1505;1975;130.9;267.1;28.0;20;21;54;10.8;22.3;1.9;40.5;6.1
15647;0;-804.597;-10.379;1505;1976;256.1;179.3;18.0;24;13;29;7.9;3.6;4.8;5.9;5.7
15648;8;-804.603;-10.384;1505;1977;99.3;166.6;23.0;23;25;28;9.7;3.5;45.9;0.0;5.5
15651;5;-804.601;-10.382;1505;1990;80.8;196.7;24.0;19;35;38;5.2;2.1;0.0;20.4;5.8
15652;0;-804.597;-10.379;1505;1995;127.3;112.7;31.0;17;31;28;14.8;6.2;8.0;10.1;5.8
15653;1;-804.599;-10.377;1505;2002;127.3;112.7;34.0;21;24;44;14.8;6.2;8.0;38.5;5.7
15654;0;-804.597;-10.379;1505;2003;100.4;172.2;24.0;24;21;43;5.6;13.3;4.3;13.7;5.6
15655;3;-804.598;-10.38;1505;2004;86.8;128.4;18.0;23;29;50;0.4;2.5;28.1;15.7;5.8
15657;5;-804.601;-10.382;1505;2006;117.1;259.2;26.0;19;33;25;2.1;28.1;6.1;0.3;5.9
15658;8;-804.603;-10.384;1505;2007;121.8;99.0;35.0;18;20;26;8.0;1.0;0.6;0.3;6.0
15659;1;-804.599;-10.377;1505;2008;264.0;259.7;29.0;22;22;50;11.4;22.2;17.6;15.7;5.9
15660;0;-804.597;-10.379;1505;2012;264.0;259.7;32.0;22;19;51;3.0;1.9;2.5;29.3;6.1
15661;4;-804.6;-10.376;2760;1974;264.0;259.7;21.0;18;34;31;73.0;36.5;125.4;159.1;5.8
15662;3;-804.598;-10.38;2760;1975;27.9;183.9;18.0;23;31;29;88.2;63.5;29.0;130.9;5.6
15663;6;-804.596;-10.383;2760;1976;48.3;91.0;28.0;19;34;52;55.1;43.1;16.5;35.6;5.6
15664;8;-804.603;-10.384;2760;1977;77.1;93.5;29.0;20;22;37;8.7;33.2;42.8;41.5;6.0
15665;7;-804.604;-10.385;2760;1978;33.9;38.0;23.0;23;16;37;23.4;13.3;42.3;23.7;5.7
15666;5;-804.601;-10.382;2760;1979;79.4;44.1;31.0;22;12;41;15.9;38.1;24.0;7.5;6.1
15667;6;-804.596;-10.383;2760;1980;91.6;167.5;20.0;19;32;37;27.8;16.5;39.8;115.9;6.0
15668;6;-804.596;-10.383;2760;1981;43.7;44.3;27.0;17;34;38;30.1;23.5;10.0;71.2;5.9
15669;6;-804.596;-10.383;2760;1982;82.0;55.0;21.0;23;27;55;18.4;13.4;31.3;102.0;6.1
15670;8;-804.603;-10.384;2760;1983;120.7;65.0;25.0;24;14;30;15.8;9.7;19.9;68.2;6.1
15671;4;-804.6;-10.376;2760;1984;89.8;191.4;21.0;20;12;27;26.8;22.1;72.2;105.5;5.8
15672;8;-804.603;-10.384;2760;1985;75.3;7.6;33.0;19;35;44;26.4;43.4;23.5;62.8;5.6
15673;5;-804.601;-10.382;2760;1986;46.0;61.6;32.0;22;21;33;26.4;43.4;23.5;62.8;6.0
15674;1;-804.599;-10.377;2760;1987;21.9;52.5;21.0;20;22;55;38.1;19.4;50.0;92.2;6.2
15675;3;-804.598;-10.38;2760;1988;112.0;94.5;31.0;16;30;39;30.5;22.9;51.9;120.2;5.7
15676;7;-804.604;-10.385;2760;1989;130.7;109.8;19.0;22;17;52;38.5;8.0;22.0;111.7;5.5
15677;0;-804.597;-10.379;2760;1990;96.1;67.2;34.0;18;27;35;40.2;28.5;26.6;144.8;6.1
15678;1;-804.599;-10.377;2760;1991;71.7;85.9;31.0;17;22;55;12.6;18.8;15.7;36.9;6.0
15679;3;-804.598;-10.38;2760;1992;10.7;80.6;27.0;17;35;40;15.2;29.2;36.5;46.9;6.2
15680;0;-804.597;-10.379;2760;1993;74.6;121.0;21.0;22;23;40;19.0;21.9;31.4;107.2;5.7
15681;6;-804.596;-10.383;2760;2008;341.2;377.2;21.0;19;24;41;19.0;21.9;31.4;107.2;5.7
15682;2;-804.595;-10.378;2348;1966;341.2;377.2;18.0;22;29;43;19.0;21.9;14.1;107.2;5.5
15683;8;-804.603;-10.384;2348;1969;341.2;377.2;18.0;24;25;43;57.8;21.9;14.1;107.2;5.9
15685;0;-804.597;-10.379;2348;1972;169.2;293.1;19.0;23;31;50;1.4;31.9;9.0;68.1;6.0
15686;5;-804.601;-10.382;2348;1973;84.1;329.7;25.0;21;22;30;26.5;24.5;7.1;57.7;6.0
15687;8;-804.603;-10.384;2348;1974;169.3;307.9;25.0;22;33;27;38.8;15.2;24.3;89.2;5.5
15688;3;-804.598;-10.38;2348;1975;65.1;409.3;22.0;20;15;45;19.4;25.5;0.3;149.3;6.1
15689;5;-804.601;-10.382;2348;1976;189.0;174.7;25.0;16;23;33;19.0;8.4;18.4;13.8;5.8
15691;2;-804.595;-10.378;2348;1978;73.2;31.8;24.0;19;33;45;10.8;4.0;11.4;11.8;6.2
15693;3;-804.598;-10.38;2348;1980;206.2;151.0;31.0;20;30;39;1.2;1.6;38.0;29.1;5.7
15694;1;-804.599;-10.377;2348;1981;167.4;175.8;17.0;22;30;27;11.3;20.2;0.0;30.8;5.8
15695;6;-804.596;-10.383;2348;1982;182.5;226.2;17.0;20;31;52;3.1;2.4;19.0;135.9;6.1
15697;4;-804.6;-10.376;2348;1984;141.0;326.3;31.0;21;18;36;24.3;2.8;25.3;138.1;5.8
15698;4;-804.6;-10.376;2348;1985;344.7;106.3;31.0;20;18;50;5.3;14.4;9.9;41.5;6.0
15699;1;-804.599;-10.377;2348;1988;137.4;344.3;26.0;21;14;26;17.5;6.5;40.3;75.9;5.7
15700;4;-804.6;-10.376;2348;1990;90.2;216.3;23.0;21;24;55;24.2;4.3;11.0;65.2;5.9
15702;5;-804.601;-10.382;2348;2012;126.9;93.1;18.0;24;28;40;8.7;16.7;0.0;71.1;6.0
15703;7;-804.604;-10.385;2348;2013;75.2;286.3;26.0;20;22;42;15.1;31.4;0.0;133.7;6.2
